,Date,Rented Bike,Day Hour,Temperature_C,Humidity_percent,Wind speed_ms,Visibility_10m,Dew point temperature_C,Solar Radiation_mjm2,Rainfall_mm,Snowfall_cm,Seasons,Holiday,Weekday
3618,2018-01-05,782,0,18.3,156.91735520671642,0.5877866649021191,349,14.3,0.0,0.0,0.0,Spring,Holiday,Yes
3619,2018-01-05,705,1,18.3,168.9730050693092,0.7419373447293773,451,15.3,0.0,0.0,0.0,Spring,Holiday,Yes
3620,2018-01-05,534,2,18.2,173.83609362248922,0.5877866649021191,355,15.6,0.0,0.0,0.0,Spring,Holiday,Yes
3621,2018-01-05,343,3,18.1,173.83609362248922,0.6931471805599453,284,15.5,0.0,0.0,0.0,Spring,Holiday,Yes
3622,2018-01-05,187,4,18.0,173.83609362248922,0.262364264467491,275,15.4,0.0,0.0,0.0,Spring,Holiday,Yes
3623,2018-01-05,166,5,18.0,173.83609362248922,0.5877866649021191,346,15.4,0.0,0.0,0.0,Spring,Holiday,Yes
3624,2018-01-05,306,6,17.8,173.83609362248922,0.4700036292457356,265,15.2,0.0,0.0,0.0,Spring,Holiday,Yes
3625,2018-01-05,614,7,18.0,166.55009731514585,0.5306282510621704,264,14.8,0.10436001532424277,0.0,0.0,Spring,Holiday,Yes
3626,2018-01-05,1067,8,18.8,152.13714480502273,0.4700036292457356,301,14.4,0.3074846997479606,0.0,0.0,Spring,Holiday,Yes
3627,2018-01-05,1024,9,20.7,130.94058172487644,0.7419373447293773,464,14.3,0.832909122935104,0.0,0.0,Spring,Holiday,Yes
3628,2018-01-05,1002,10,22.2,117.11417787791753,0.7884573603642702,531,14.3,1.000631880307906,0.0,0.0,Spring,Holiday,Yes
3629,2018-01-05,1117,11,22.7,121.6944911996837,0.7419373447293773,605,15.2,0.8586616190375187,0.0,0.0,Spring,Holiday,Yes
3630,2018-01-05,1315,12,22.1,130.94058172487644,1.308332819650179,462,15.6,0.5933268452777344,0.0,0.0,Spring,Holiday,Yes
3631,2018-01-05,1493,13,23.0,121.6944911996837,1.410986973710262,494,15.5,1.0715836162801904,0.0,0.0,Spring,Holiday,Yes
3632,2018-01-05,1536,14,23.0,123.99546273928252,1.33500106673234,520,15.8,0.9516578757114464,0.0,0.0,Spring,Holiday,Yes
3633,2018-01-05,1639,15,23.1,117.11417787791753,1.252762968495368,556,15.1,0.9162907318741551,0.0,0.0,Spring,Holiday,Yes
3634,2018-01-05,1759,16,22.6,121.6944911996837,1.410986973710262,551,15.1,0.6312717768418579,0.0,0.0,Spring,Holiday,Yes
3635,2018-01-05,1898,17,22.0,126.30352534681822,1.2237754316221157,589,15.1,0.3852624007906449,0.0,0.0,Spring,Holiday,Yes
3636,2018-01-05,2082,18,21.6,130.94058172487644,1.0986122886681098,584,15.2,0.2151113796169455,0.0,0.0,Spring,Holiday,Yes
3637,2018-01-05,1696,19,21.2,133.26941017088058,0.9162907318741551,610,15.0,0.1484200051182733,0.0,0.0,Spring,Holiday,Yes
3638,2018-01-05,1656,20,20.6,142.65156227631138,0.832909122935104,587,15.3,0.0,0.0,0.0,Spring,Holiday,Yes
3639,2018-01-05,1644,21,20.2,147.38170477787352,0.832909122935104,554,15.4,0.0,0.0,0.0,Spring,Holiday,Yes
3640,2018-01-05,1400,22,19.9,149.75629613303573,0.5877866649021191,516,15.3,0.0,0.0,0.0,Spring,Holiday,Yes
3641,2018-01-05,855,23,19.8,145.01343739925485,0.6418538861723948,442,14.8,0.0,0.0,0.0,Spring,Holiday,Yes
3642,2018-02-05,612,0,19.7,152.13714480502273,0.4054651081081644,386,15.3,0.0,0.0,0.0,Spring,No Holiday,Yes
3643,2018-02-05,413,1,19.6,149.75629613303573,1.1314021114911006,392,15.0,0.0,0.0,0.0,Spring,No Holiday,Yes
3644,2018-02-05,245,2,19.0,161.7218329231134,0.9555114450274363,346,15.4,0.0,0.0,0.0,Spring,No Holiday,Yes
3645,2018-02-05,170,3,18.5,166.55009731514585,0.5877866649021191,342,15.3,0.0,0.0,0.0,Spring,No Holiday,Yes
3646,2018-02-05,93,4,18.4,164.1330209912553,0.33647223662121295,300,15.0,0.0,0.0,0.0,Spring,No Holiday,Yes
3647,2018-02-05,76,5,18.4,178.72185572009374,0.5877866649021191,209,16.1,0.0,0.33647223662121295,0.0,Spring,No Holiday,Yes
3648,2018-02-05,67,6,17.9,193.51113255765367,0.6418538861723948,202,16.7,0.0,0.09531017980432487,0.0,Spring,No Holiday,Yes
3649,2018-02-05,102,7,17.6,195.99475764179132,0.4054651081081644,166,16.6,0.0,0.6931471805599453,0.0,Spring,No Holiday,Yes
3650,2018-02-05,555,8,17.5,195.99475764179132,0.6418538861723948,203,16.5,0.05826890812397577,0.0,0.0,Spring,No Holiday,Yes
3651,2018-02-05,609,9,17.4,195.99475764179132,0.5306282510621704,230,16.4,0.1484200051182733,0.0,0.0,Spring,No Holiday,Yes
3652,2018-02-05,486,10,17.7,181.17310954572713,0.7419373447293773,322,15.6,0.3074846997479606,0.0,0.0,Spring,No Holiday,Yes
3653,2018-02-05,206,11,18.0,173.83609362248922,0.7419373447293773,411,15.4,0.37156355643248307,0.0,0.0,Spring,No Holiday,Yes
3654,2018-02-05,63,12,17.3,198.4836170051494,0.5306282510621704,155,16.4,0.1484200051182733,1.5040773967762742,0.0,Spring,No Holiday,Yes
3655,2018-02-05,327,13,17.2,200.97766698167695,0.6418538861723948,275,16.5,0.23111172096338664,1.6094379124341003,0.0,Spring,No Holiday,Yes
3656,2018-02-05,376,14,17.5,195.99475764179132,0.262364264467491,436,16.5,0.3001045924503381,0.0,0.0,Spring,No Holiday,Yes
3657,2018-02-05,143,15,17.0,186.0921123226208,1.547562508716013,216,15.3,0.23111172096338664,0.0,0.0,Spring,No Holiday,Yes
3658,2018-02-05,400,16,15.4,198.4836170051494,1.6486586255873816,378,14.5,0.10436001532424277,0.4054651081081644,0.0,Spring,No Holiday,Yes
3659,2018-02-05,813,17,13.9,195.99475764179132,1.2809338454620642,303,12.9,0.19062035960864973,0.0,0.0,Spring,No Holiday,Yes
3660,2018-02-05,518,18,13.6,183.62987810536893,1.1939224684724346,638,11.8,0.08617769624105233,0.0,0.0,Spring,No Holiday,Yes
3661,2018-02-05,131,19,12.6,193.51113255765367,1.589235205116581,831,11.4,0.0,0.0,0.0,Spring,No Holiday,Yes
3662,2018-02-05,123,20,11.1,188.55976409295616,1.6094379124341003,716,9.6,0.0,0.4054651081081644,0.0,Spring,No Holiday,Yes
3663,2018-02-05,327,21,10.5,195.99475764179132,1.33500106673234,1627,9.5,0.0,0.6931471805599453,0.0,Spring,No Holiday,Yes
3664,2018-02-05,299,22,10.4,173.83609362248922,1.547562508716013,1671,7.9,0.0,0.0,0.0,Spring,No Holiday,Yes
3665,2018-02-05,294,23,9.5,186.0921123226208,1.5260563034950492,1017,7.9,0.0,0.6931471805599453,0.0,Spring,No Holiday,Yes
3666,2018-03-05,361,0,8.7,176.27616670762777,1.410986973710262,2000,6.4,0.0,0.0,0.0,Spring,No Holiday,Yes
3667,2018-03-05,323,1,7.9,176.27616670762777,1.1314021114911006,2000,5.6,0.0,0.0,0.0,Spring,No Holiday,Yes
3668,2018-03-05,251,2,7.3,176.27616670762777,0.9932517730102833,2000,5.1,0.0,0.0,0.0,Spring,No Holiday,Yes
3669,2018-03-05,156,3,7.0,176.27616670762777,0.7884573603642702,2000,4.8,0.0,0.0,0.0,Spring,No Holiday,Yes
3670,2018-03-05,109,4,7.0,178.72185572009374,0.832909122935104,2000,4.9,0.0,0.0,0.0,Spring,No Holiday,Yes
3671,2018-03-05,163,5,7.0,173.83609362248922,0.5877866649021191,2000,4.6,0.0,0.0,0.0,Spring,No Holiday,Yes
3672,2018-03-05,469,6,7.9,176.27616670762777,1.0986122886681098,1070,5.6,0.009950330853168083,0.0,0.0,Spring,No Holiday,Yes
3673,2018-03-05,1160,7,8.4,168.9730050693092,0.8754687373538999,1400,5.6,0.27002713721306015,0.0,0.0,Spring,No Holiday,Yes
3674,2018-03-05,1946,8,10.5,130.94058172487644,1.1939224684724346,1221,4.6,0.6830968447064438,0.0,0.0,Spring,No Holiday,Yes
3675,2018-03-05,1061,9,12.8,96.87909298386184,1.589235205116581,1614,3.1,0.9745596399981308,0.0,0.0,Spring,No Holiday,Yes
3676,2018-03-05,762,10,13.8,85.9244083624826,1.6486586255873816,1561,2.6,0.9707789171582248,0.0,0.0,Spring,No Holiday,Yes
3677,2018-03-05,794,11,14.7,81.60480049109367,1.3862943611198906,1799,2.8,0.9858167945227653,0.0,0.0,Spring,No Holiday,Yes
3678,2018-03-05,871,12,14.1,112.56332442996931,1.589235205116581,1870,6.1,0.7514160886839212,0.0,0.0,Spring,No Holiday,Yes
3679,2018-03-05,516,13,13.4,105.794008048961,1.547562508716013,1693,4.7,0.598836501088704,0.09531017980432487,0.0,Spring,No Holiday,Yes
3680,2018-03-05,367,14,12.7,149.75629613303573,1.5686159179138452,1510,8.3,0.6312717768418579,0.33647223662121295,0.0,Spring,No Holiday,Yes
3681,2018-03-05,590,15,12.2,105.794008048961,1.6486586255873816,2000,3.6,0.4510756193602166,0.4054651081081644,0.0,Spring,No Holiday,Yes
3682,2018-03-05,911,16,12.8,99.0956032381981,1.4586150226995167,2000,3.4,0.5653138090500605,0.0,0.0,Spring,No Holiday,Yes
3683,2018-03-05,1421,17,13.2,90.28017282860651,1.6486586255873816,1999,2.7,0.5247285289349821,0.0,0.0,Spring,No Holiday,Yes
3684,2018-03-05,2310,18,13.4,90.28017282860651,1.2237754316221157,1982,2.8,0.4700036292457356,0.0,0.0,Spring,No Holiday,Yes
3685,2018-03-05,1663,19,13.3,90.28017282860651,1.5260563034950492,1919,2.7,0.37156355643248307,0.0,0.0,Spring,No Holiday,Yes
3686,2018-03-05,1401,20,12.6,85.9244083624826,1.4350845252893227,1935,1.5,0.019802627296179712,0.0,0.0,Spring,No Holiday,Yes
3687,2018-03-05,1388,21,11.9,88.09784566638017,1.0647107369924282,1918,1.2,0.0,0.0,0.0,Spring,No Holiday,Yes
3688,2018-03-05,1202,22,11.2,114.83502079915532,1.1939224684724346,1684,3.7,0.0,0.0,0.0,Spring,No Holiday,Yes
3689,2018-03-05,832,23,10.6,119.40069923515469,1.1314021114911006,1694,3.6,0.0,0.0,0.0,Spring,No Holiday,Yes
3690,2018-04-05,624,0,10.0,121.6944911996837,1.1314021114911006,1653,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes
3691,2018-04-05,480,1,9.7,121.6944911996837,1.1314021114911006,1610,2.9,0.0,0.0,0.0,Spring,No Holiday,Yes
3692,2018-04-05,352,2,9.6,126.30352534681822,0.9162907318741551,1654,3.3,0.0,0.0,0.0,Spring,No Holiday,Yes
3693,2018-04-05,224,3,9.6,128.61859293294106,0.6418538861723948,1685,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
3694,2018-04-05,138,4,9.5,128.61859293294106,0.7419373447293773,1737,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes
3695,2018-04-05,186,5,9.2,121.6944911996837,0.5877866649021191,1896,2.5,0.0,0.0,0.0,Spring,No Holiday,Yes
3696,2018-04-05,521,6,9.0,108.042714124229,0.9932517730102833,1903,0.9,0.0,0.0,0.0,Spring,No Holiday,Yes
3697,2018-04-05,1260,7,9.5,103.55317870721358,1.1314021114911006,1912,0.8,0.2776317365982795,0.0,0.0,Spring,No Holiday,Yes
3698,2018-04-05,2041,8,11.3,83.76000879410822,0.7884573603642702,1788,0.0,0.712949807856125,0.0,0.0,Spring,No Holiday,Yes
3699,2018-04-05,1155,9,14.1,75.195950680168,1.0647107369924282,1893,1.3,1.0224509277025458,0.0,0.0,Spring,No Holiday,Yes
3700,2018-04-05,864,10,16.1,64.71461004591777,1.3609765531356006,1629,1.3,1.2237754316221157,0.0,0.0,Spring,No Holiday,Yes
3701,2018-04-05,1021,11,17.2,60.59684199904321,1.5260563034950492,1731,1.5,1.3686394258811698,0.0,0.0,Spring,No Holiday,Yes
3702,2018-04-05,1206,12,17.9,54.50619863651949,1.6486586255873816,1874,0.9,1.4539530095937052,0.0,0.0,Spring,No Holiday,Yes
3703,2018-04-05,1222,13,18.9,50.50630282883184,1.5686159179138452,1854,0.9,1.4793292270870801,0.0,0.0,Spring,No Holiday,Yes
3704,2018-04-05,1266,14,18.8,52.499999999999986,1.6486586255873816,1940,1.2,1.4609379041156565,0.0,0.0,Spring,No Holiday,Yes
3705,2018-04-05,1323,15,19.9,42.66326267763133,1.5686159179138452,1898,-0.1,1.3862943611198906,0.0,0.0,Spring,No Holiday,Yes
3706,2018-04-05,1501,16,18.6,50.50630282883184,1.6486586255873816,1891,0.6,1.2499017362143359,0.0,0.0,Spring,No Holiday,Yes
3707,2018-04-05,1857,17,18.1,50.50630282883184,1.6486586255873816,1925,0.2,1.0508216248317612,0.0,0.0,Spring,No Holiday,Yes
3708,2018-04-05,2661,18,17.1,60.59684199904321,1.4816045409242156,1961,1.4,0.7466879474879752,0.0,0.0,Spring,No Holiday,Yes
3709,2018-04-05,1890,19,15.5,83.76000879410822,1.2809338454620642,1782,3.9,0.29266961396282,0.0,0.0,Spring,No Holiday,Yes
3710,2018-04-05,1389,20,14.1,83.76000879410822,1.4816045409242156,1940,2.6,0.009950330853168083,0.0,0.0,Spring,No Holiday,Yes
3711,2018-04-05,1298,21,13.3,85.9244083624826,1.0647107369924282,1805,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
3712,2018-04-05,1256,22,12.7,103.55317870721358,1.0986122886681098,1775,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes
3713,2018-04-05,935,23,12.4,110.29918808998512,1.252762968495368,1843,4.3,0.0,0.0,0.0,Spring,No Holiday,Yes
3714,2018-05-05,796,0,12.2,112.56332442996931,0.7884573603642702,1718,4.4,0.0,0.0,0.0,Spring,No Holiday,Yes
3715,2018-05-05,716,1,12.1,101.32033843486964,0.832909122935104,1820,3.0,0.0,0.0,0.0,Spring,No Holiday,Yes
3716,2018-05-05,508,2,12.1,99.0956032381981,0.7419373447293773,1948,2.7,0.0,0.0,0.0,Spring,No Holiday,Yes
3717,2018-05-05,392,3,11.6,99.0956032381981,0.7419373447293773,1904,2.3,0.0,0.0,0.0,Spring,No Holiday,Yes
3718,2018-05-05,252,4,12.1,94.6709316025283,0.9555114450274363,1939,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
3719,2018-05-05,190,5,12.2,96.87909298386184,1.1939224684724346,1961,2.6,0.0,0.0,0.0,Spring,No Holiday,Yes
3720,2018-05-05,247,6,12.3,103.55317870721358,1.1314021114911006,1972,3.5,0.019802627296179712,0.0,0.0,Spring,No Holiday,Yes
3721,2018-05-05,352,7,12.9,103.55317870721358,1.1939224684724346,1952,4.0,0.2546422183735807,0.0,0.0,Spring,No Holiday,Yes
3722,2018-05-05,579,8,14.4,94.6709316025283,1.1939224684724346,1907,4.3,0.6523251860396903,0.0,0.0,Spring,No Holiday,Yes
3723,2018-05-05,759,9,16.1,92.47124730733495,1.2809338454620642,1628,5.6,0.9242589015233319,0.0,0.0,Spring,No Holiday,Yes
3724,2018-05-05,877,10,18.1,83.76000879410822,1.3609765531356006,1755,6.2,1.1537315878891892,0.0,0.0,Spring,No Holiday,Yes
3725,2018-05-05,1024,11,20.2,73.07916844050303,1.410986973710262,1789,6.5,1.269760544863939,0.0,0.0,Spring,No Holiday,Yes
3726,2018-05-05,1258,12,21.9,60.59684199904321,1.4816045409242156,1586,5.7,1.3190856114264407,0.0,0.0,Spring,No Holiday,Yes
3727,2018-05-05,1408,13,22.7,60.59684199904321,1.4816045409242156,1794,6.4,1.2556160374777743,0.0,0.0,Spring,No Holiday,Yes
3728,2018-05-05,1669,14,23.6,58.554900135344916,1.4586150226995167,1829,6.8,1.2725655957915476,0.0,0.0,Spring,No Holiday,Yes
3729,2018-05-05,1837,15,23.8,48.52542881253717,1.6486586255873816,1876,4.6,1.3137236682850553,0.0,0.0,Spring,No Holiday,Yes
3730,2018-05-05,1223,16,23.2,50.50630282883184,1.6486586255873816,1787,4.6,0.9122827104766162,0.0,0.0,Spring,No Holiday,Yes
3731,2018-05-05,2014,17,23.6,48.52542881253717,1.589235205116581,1948,4.5,0.9858167945227653,0.0,0.0,Spring,No Holiday,Yes
3732,2018-05-05,1929,18,22.5,52.499999999999986,1.4816045409242156,1953,4.5,0.5822156198526637,0.0,0.0,Spring,No Holiday,Yes
3733,2018-05-05,1753,19,20.7,85.9244083624826,1.5040773967762742,1952,8.9,0.2468600779315258,0.0,0.0,Spring,No Holiday,Yes
3734,2018-05-05,1562,20,19.7,99.0956032381981,1.0986122886681098,1841,9.8,0.0,0.0,0.0,Spring,No Holiday,Yes
3735,2018-05-05,1551,21,19.3,108.042714124229,1.410986973710262,1924,10.5,0.0,0.0,0.0,Spring,No Holiday,Yes
3736,2018-05-05,1360,22,19.1,117.11417787791753,1.308332819650179,1830,11.3,0.0,0.0,0.0,Spring,No Holiday,Yes
3737,2018-05-05,1097,23,19.1,119.40069923515469,1.5260563034950492,1757,11.6,0.0,0.0,0.0,Spring,No Holiday,Yes
3738,2018-06-05,733,0,18.7,123.99546273928252,1.4586150226995167,1654,11.7,0.0,0.0,0.0,Spring,No Holiday,Yes
3739,2018-06-05,181,1,18.2,140.29614936962741,0.9555114450274363,1328,12.8,0.0,0.0,0.0,Spring,No Holiday,Yes
3740,2018-06-05,74,2,17.3,166.55009731514585,1.1314021114911006,768,14.1,0.0,0.4054651081081644,0.0,Spring,No Holiday,Yes
3741,2018-06-05,43,3,16.2,195.99475764179132,0.9932517730102833,400,15.2,0.0,0.9162907318741551,0.0,Spring,No Holiday,Yes
3742,2018-06-05,16,4,15.8,193.51113255765367,0.33647223662121295,268,14.6,0.0,0.9162907318741551,0.0,Spring,No Holiday,Yes
3743,2018-06-05,11,5,15.4,200.97766698167695,0.262364264467491,208,14.7,0.0,1.0986122886681098,0.0,Spring,No Holiday,Yes
3744,2018-06-05,7,6,15.1,203.4768647165022,0.262364264467491,225,14.6,0.0,1.3862943611198906,0.0,Spring,No Holiday,Yes
3745,2018-06-05,16,7,15.1,203.4768647165022,0.4054651081081644,311,14.6,0.0295588022415444,1.252762968495368,0.0,Spring,No Holiday,Yes
3746,2018-06-05,16,8,15.2,203.4768647165022,0.6931471805599453,414,14.7,0.07696104113612832,1.0986122886681098,0.0,Spring,No Holiday,Yes
3747,2018-06-05,12,9,15.4,203.4768647165022,0.5877866649021191,413,14.9,0.16551443847757338,0.6931471805599453,0.0,Spring,No Holiday,Yes
3748,2018-06-05,13,10,15.4,203.4768647165022,0.4700036292457356,374,14.9,0.3220834991691133,0.9162907318741551,0.0,Spring,No Holiday,Yes
3749,2018-06-05,10,11,15.5,203.4768647165022,0.5877866649021191,459,15.0,0.33647223662121295,1.5040773967762742,0.0,Spring,No Holiday,Yes
3750,2018-06-05,71,12,15.7,200.97766698167695,0.7419373447293773,568,15.0,0.4054651081081644,1.3862943611198906,0.0,Spring,No Holiday,Yes
3751,2018-06-05,211,13,16.4,195.99475764179132,0.6418538861723948,1947,15.4,0.5766133643039938,0.0,0.0,Spring,No Holiday,Yes
3752,2018-06-05,384,14,17.2,173.83609362248922,0.832909122935104,2000,14.6,0.6626879730752367,0.0,0.0,Spring,No Holiday,Yes
3753,2018-06-05,770,15,17.8,154.52418569455884,0.9555114450274363,2000,13.7,0.7561219797213337,0.0,0.0,Spring,No Holiday,Yes
3754,2018-06-05,1482,16,19.5,128.61859293294106,0.9932517730102833,2000,12.9,0.9969486348916096,0.0,0.0,Spring,No Holiday,Yes
3755,2018-06-05,1737,17,20.2,119.40069923515469,0.7419373447293773,2000,12.6,1.007957920399979,0.0,0.0,Spring,No Holiday,Yes
3756,2018-06-05,1848,18,20.2,128.61859293294106,0.6931471805599453,2000,13.6,0.7419373447293773,0.0,0.0,Spring,No Holiday,Yes
3757,2018-06-05,1639,19,19.0,137.94727038654602,0.5306282510621704,2000,13.3,0.2851789422336624,0.0,0.0,Spring,No Holiday,Yes
3758,2018-06-05,1526,20,17.6,154.52418569455884,0.7884573603642702,2000,13.5,0.009950330853168083,0.0,0.0,Spring,No Holiday,Yes
3759,2018-06-05,1450,21,16.8,159.31659119752408,0.4700036292457356,2000,13.1,0.0,0.0,0.0,Spring,No Holiday,Yes
3760,2018-06-05,1290,22,16.4,161.7218329231134,0.7884573603642702,2000,12.9,0.0,0.0,0.0,Spring,No Holiday,Yes
3761,2018-06-05,1016,23,15.9,168.9730050693092,0.4700036292457356,2000,13.0,0.0,0.0,0.0,Spring,No Holiday,Yes
3762,2018-07-05,778,0,15.5,173.83609362248922,0.6418538861723948,2000,12.9,0.0,0.0,0.0,Spring,No Holiday,Yes
3763,2018-07-05,609,1,15.1,171.4016886475004,0.262364264467491,1858,12.4,0.0,0.0,0.0,Spring,No Holiday,Yes
3764,2018-07-05,404,2,14.8,173.83609362248922,0.33647223662121295,1831,12.2,0.0,0.0,0.0,Spring,No Holiday,Yes
3765,2018-07-05,249,3,14.7,166.55009731514585,0.5877866649021191,1822,11.6,0.0,0.0,0.0,Spring,No Holiday,Yes
3766,2018-07-05,185,4,14.4,173.83609362248922,0.5877866649021191,1437,11.9,0.0,0.0,0.0,Spring,No Holiday,Yes
3767,2018-07-05,170,5,14.2,173.83609362248922,0.4054651081081644,1412,11.7,0.0,0.0,0.0,Spring,No Holiday,Yes
3768,2018-07-05,221,6,14.0,178.72185572009374,0.5877866649021191,1334,11.8,0.009950330853168083,0.0,0.0,Spring,No Holiday,Yes
3769,2018-07-05,389,7,14.2,164.1330209912553,0.262364264467491,1991,10.9,0.12221763272424921,0.0,0.0,Spring,No Holiday,Yes
3770,2018-07-05,600,8,14.8,161.7218329231134,0.262364264467491,1921,11.3,0.27002713721306015,0.0,0.0,Spring,No Holiday,Yes
3771,2018-07-05,737,9,15.9,142.65156227631138,0.4054651081081644,1835,10.8,0.5128236264286639,0.0,0.0,Spring,No Holiday,Yes
3772,2018-07-05,895,10,17.5,121.6944911996837,0.4700036292457356,1916,10.3,0.6729444732424258,0.0,0.0,Spring,No Holiday,Yes
3773,2018-07-05,1167,11,20.2,81.60480049109367,0.7419373447293773,1894,7.8,1.2029723039923526,0.0,0.0,Spring,No Holiday,Yes
3774,2018-07-05,1414,12,22.9,60.59684199904321,0.5877866649021191,1948,6.6,1.3987168811184478,0.0,0.0,Spring,No Holiday,Yes
3775,2018-07-05,1665,13,23.7,79.45894297935381,0.9932517730102833,1897,10.7,1.208960345836975,0.0,0.0,Spring,No Holiday,Yes
3776,2018-07-05,1970,14,24.1,75.195950680168,0.7884573603642702,1770,10.3,1.0750024230289759,0.0,0.0,Spring,No Holiday,Yes
3777,2018-07-05,2191,15,24.6,66.78995451767659,1.1314021114911006,1478,9.3,1.0473189942805592,0.0,0.0,Spring,No Holiday,Yes
3778,2018-07-05,2213,16,24.5,66.78995451767659,1.1631508098056809,1903,9.2,0.7419373447293773,0.0,0.0,Spring,No Holiday,Yes
3779,2018-07-05,2392,17,25.5,52.499999999999986,1.1939224684724346,1974,7.1,0.9162907318741551,0.0,0.0,Spring,No Holiday,Yes
3780,2018-07-05,2268,18,25.1,54.50619863651949,1.2237754316221157,1899,7.2,0.7419373447293773,0.0,0.0,Spring,No Holiday,Yes
3781,2018-07-05,1664,19,23.5,88.09784566638017,0.9162907318741551,1929,11.8,0.33647223662121295,0.0,0.0,Spring,No Holiday,Yes
3782,2018-07-05,1912,20,20.9,117.11417787791753,1.308332819650179,1523,13.0,0.009950330853168083,0.0,0.0,Spring,No Holiday,Yes
3783,2018-07-05,1717,21,19.6,123.99546273928252,0.9162907318741551,1297,12.5,0.0,0.0,0.0,Spring,No Holiday,Yes
3784,2018-07-05,1336,22,18.6,135.60499884996793,0.9932517730102833,1047,12.7,0.0,0.0,0.0,Spring,No Holiday,Yes
3785,2018-07-05,994,23,17.5,135.60499884996793,0.9162907318741551,978,11.7,0.0,0.0,0.0,Spring,No Holiday,Yes
3786,2018-08-05,712,0,16.4,142.65156227631138,0.5877866649021191,1046,11.3,0.0,0.0,0.0,Spring,No Holiday,Yes
3787,2018-08-05,430,1,16.0,123.99546273928252,0.6931471805599453,1600,9.1,0.0,0.0,0.0,Spring,No Holiday,Yes
3788,2018-08-05,287,2,15.5,126.30352534681822,0.832909122935104,1953,8.9,0.0,0.0,0.0,Spring,No Holiday,Yes
3789,2018-08-05,194,3,15.6,121.6944911996837,0.9932517730102833,2000,8.5,0.0,0.0,0.0,Spring,No Holiday,Yes
3790,2018-08-05,155,4,15.4,121.6944911996837,0.9555114450274363,2000,8.3,0.0,0.0,0.0,Spring,No Holiday,Yes
3791,2018-08-05,200,5,15.0,123.99546273928252,0.9555114450274363,2000,8.2,0.0,0.0,0.0,Spring,No Holiday,Yes
3792,2018-08-05,555,6,14.8,123.99546273928252,0.9162907318741551,2000,8.0,0.019802627296179712,0.0,0.0,Spring,No Holiday,Yes
3793,2018-08-05,1280,7,15.3,114.83502079915532,1.0986122886681098,2000,7.5,0.3001045924503381,0.0,0.0,Spring,No Holiday,Yes
3794,2018-08-05,1976,8,16.9,101.32033843486964,0.9932517730102833,2000,7.5,0.7323678937132266,0.0,0.0,Spring,No Holiday,Yes
3795,2018-08-05,1128,9,18.5,94.6709316025283,0.8754687373538999,1955,8.1,1.007957920399979,0.0,0.0,Spring,No Holiday,Yes
3796,2018-08-05,792,10,20.0,88.09784566638017,1.0647107369924282,2000,8.6,1.2412685890696329,0.0,0.0,Spring,No Holiday,Yes
3797,2018-08-05,956,11,21.0,81.60480049109367,0.9555114450274363,2000,8.6,1.358409157630355,0.0,0.0,Spring,No Holiday,Yes
3798,2018-08-05,1135,12,21.5,79.45894297935381,1.1314021114911006,1986,8.7,1.423108334242607,0.0,0.0,Spring,No Holiday,Yes
3799,2018-08-05,1117,13,21.7,79.45894297935381,1.1314021114911006,2000,8.9,1.2412685890696329,0.0,0.0,Spring,No Holiday,Yes
3800,2018-08-05,1096,14,22.2,75.195950680168,0.9932517730102833,2000,8.6,1.1908875647772805,0.0,0.0,Spring,No Holiday,Yes
3801,2018-08-05,1267,15,22.4,68.87597017275151,1.0647107369924282,2000,7.7,1.1505720275988207,0.0,0.0,Spring,No Holiday,Yes
3802,2018-08-05,1457,16,22.0,73.07916844050303,0.9932517730102833,2000,8.1,1.1118575154181303,0.0,0.0,Spring,No Holiday,Yes
3803,2018-08-05,2020,17,21.7,66.78995451767659,1.0986122886681098,2000,6.7,0.7747271675523681,0.0,0.0,Spring,No Holiday,Yes
3804,2018-08-05,2142,18,20.7,70.97244300775598,0.8754687373538999,2000,6.6,0.7227059828014898,0.0,0.0,Spring,No Holiday,Yes
3805,2018-08-05,2241,19,17.9,75.195950680168,1.1314021114911006,2000,4.7,0.31481073984003355,0.0,0.0,Spring,No Holiday,Yes
3806,2018-08-05,1726,20,15.8,85.9244083624826,1.0296194171811581,2000,4.4,0.009950330853168083,0.0,0.0,Spring,No Holiday,Yes
3807,2018-08-05,1513,21,14.5,90.28017282860651,1.0647107369924282,2000,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes
3808,2018-08-05,1283,22,13.2,101.32033843486964,1.1631508098056809,2000,4.0,0.0,0.0,0.0,Spring,No Holiday,Yes
3809,2018-08-05,767,23,12.2,108.042714124229,1.0647107369924282,2000,3.9,0.0,0.0,0.0,Spring,No Holiday,Yes
3810,2018-09-05,552,0,11.6,108.042714124229,1.0647107369924282,2000,3.3,0.0,0.0,0.0,Spring,No Holiday,Yes
3811,2018-09-05,34,1,11.3,110.29918808998512,0.832909122935104,2000,3.3,0.0,0.0,0.0,Spring,No Holiday,Yes
3812,2018-09-05,245,2,10.9,112.56332442996931,0.7419373447293773,2000,3.1,0.0,0.0,0.0,Spring,No Holiday,Yes
